W,NS,"3S,6S,TS,KS,2H,5H,7H,8H,AH,KD,3C,JC,QC","4S,5S,9H,TH,JH,QH,2D,4D,6D,7D,AD,8C,9C","2S,8S,JS,4H,6H,3D,8D,9D,TD,QD,4C,5C,TC","7S,9S,QS,AS,3H,KH,5D,JD,2C,6C,7C,KC,AC","W:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;N:1C:One-level overcall -- 5+ !H; 8-17 HCP; 9-19 total points ;E:1H:Mixed raise -- 4+ !H; 7-9 total points; forcing to 3H ;S:p:11-21 HCP; rebiddable !C; !CKQ; 12-22 total points;W:3C:4+ !H; 7-9 total points ;N:d:;E:p:;S:p:;W:3H:;N:p:;E:p:;S:p:"
S,None,"5S,TS,JS,4H,TH,QH,4D,9D,3C,9C,JC,QC,KC","3S,9S,AS,5H,KH,2D,3D,5D,QD,KD,AD,4C,8C","2S,8S,QS,KS,6H,7H,AH,7D,8D,5C,6C,TC,AC","4S,6S,7S,2H,3H,8H,9H,JH,6D,TD,JD,2C,7C","S:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points ;W:1C:Takeout double -- 2- !C; 3-5 !D; 3-4 !H; 3-4 !S; 12+ total points;N:d:;E:p:;S:p:;W:p:"
S,None,"2S,6S,QS,2H,5H,QH,2D,6D,7D,QD,4C,JC,AC","3S,JS,KS,AS,TH,JH,KH,5D,JD,KD,5C,7C,QC","4S,5S,7S,TS,4H,6H,8H,AH,9D,TD,2C,TC,KC","8S,9S,3H,7H,9H,3D,4D,8D,AD,3C,6C,8C,9C","S:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;W:p:Balanced invite -- 2-5 !C; 2-5 !D; 2-3 !H; 2-3 !S; 11 HCP; 12- total points; partial stop in !D; partial stop in !H; partial stop in !S ;N:1C:3+ !C; 5- !H; 5- !S; 14-21 HCP; 22- total points;E:p:;S:2N:;W:p:;N:3N:;E:p:;S:p:;W:p:"
S,None,"2S,6S,QS,2H,5H,QH,2D,6D,7D,QD,4C,JC,AC","3S,JS,KS,AS,TH,JH,KH,5D,JD,KD,5C,7C,QC","4S,5S,7S,TS,4H,6H,8H,AH,9D,TD,2C,TC,KC","8S,9S,3H,7H,9H,3D,4D,8D,AD,3C,6C,8C,9C","S:p:notrump opener. Could have 5M. -- 2-5 !C; 2-5 !D; 2-5 !H; 2-5 !S; 15-;W:p:2-5 !C; 2-5 !D; 2-4 !H; 2-4 !S; 10-11 HCP; 12- total points ;N:1N:;E:p:;S:3N:;W:p:;N:p:;E:p:"
S,None,"2S,6S,QS,2H,5H,QH,2D,6D,7D,QD,4C,JC,AC","3S,JS,KS,AS,TH,JH,KH,5D,JD,KD,5C,7C,QC","4S,5S,7S,TS,4H,6H,8H,AH,9D,TD,2C,TC,KC","8S,9S,3H,7H,9H,3D,4D,8D,AD,3C,6C,8C,9C","S:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;W:p:Balanced invite -- 2-5 !C; 2-5 !D; 2-3 !H; 2-3 !S; 11 HCP; 12- total points; partial stop in !D; partial stop in !H; partial stop in !S ;N:1C:3+ !C; 5- !H; 5- !S; 14-21 HCP; 22- total points;E:p:;S:2N:;W:p:;N:3N:;E:p:;S:p:;W:p:"
S,None,"2S,6S,QS,2H,5H,QH,2D,6D,7D,QD,4C,JC,AC","3S,JS,KS,AS,TH,JH,KH,5D,JD,KD,5C,7C,QC","4S,5S,7S,TS,4H,6H,8H,AH,9D,TD,2C,TC,KC","8S,9S,3H,7H,9H,3D,4D,8D,AD,3C,6C,8C,9C","S:p:notrump opener. Could have 5M. -- 2-5 !C; 2-5 !D; 2-5 !H; 2-5 !S; 15-;W:p:2-5 !C; 2-5 !D; 2-4 !H; 2-4 !S; 10-11 HCP; 12- total points ;N:1N:;E:p:;S:3N:;W:p:;N:p:;E:p:"
S,None,"2S,6S,QS,2H,5H,QH,2D,6D,7D,QD,4C,JC,AC","3S,JS,KS,AS,TH,JH,KH,5D,JD,KD,5C,7C,QC","4S,5S,7S,TS,4H,6H,8H,AH,9D,TD,2C,TC,KC","8S,9S,3H,7H,9H,3D,4D,8D,AD,3C,6C,8C,9C","S:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;W:p:Balanced invite -- 2-5 !C; 2-5 !D; 2-3 !H; 2-3 !S; 11 HCP; 12- total points; partial stop in !D; partial stop in !H; partial stop in !S ;N:1C:3+ !C; 5- !H; 5- !S; 14-21 HCP; 22- total points;E:p:;S:2N:;W:p:;N:3N:;E:p:;S:p:;W:p:"
W,NS,"3S,7S,QS,7H,JH,AH,4D,TD,QD,KD,2C,8C,QC","5S,2H,3H,4H,5H,6H,TH,5D,7D,9D,3C,TC,JC","4S,6S,8S,JS,AS,8H,3D,JD,4C,5C,6C,7C,AC","2S,9S,TS,KS,9H,QH,KH,2D,6D,8D,AD,9C,KC","W:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;N:1D:One over one -- 4+ !S; 6+ total points ;E:p:Simple raise -- 3+ !D; 4 !S; 11+ HCP; 12-15 total points;S:1S:4+ !S; 12+ HCP; 13-18 total points ;W:p:;N:2S:;E:p:;S:4S:;W:p:;N:p:;E:p:"
W,NS,"3S,7S,QS,7H,JH,AH,4D,TD,QD,KD,2C,8C,QC","5S,2H,3H,4H,5H,6H,TH,5D,7D,9D,3C,TC,JC","4S,6S,8S,JS,AS,8H,3D,JD,4C,5C,6C,7C,AC","2S,9S,TS,KS,9H,QH,KH,2D,6D,8D,AD,9C,KC","W:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;N:1D:One over one -- 4+ !S; 6+ total points ;E:p:Simple raise -- 3+ !D; 4 !S; 11+ HCP; 12-15 total points;S:1S:4+ !S; 12+ HCP; 13-18 total points ;W:p:;N:2S:;E:p:;S:4S:;W:p:;N:p:;E:p:"
W,NS,"3S,7S,QS,7H,JH,AH,4D,TD,QD,KD,2C,8C,QC","5S,2H,3H,4H,5H,6H,TH,5D,7D,9D,3C,TC,JC","4S,6S,8S,JS,AS,8H,3D,JD,4C,5C,6C,7C,AC","2S,9S,TS,KS,9H,QH,KH,2D,6D,8D,AD,9C,KC","W:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;N:1D:One over one -- 4+ !S; 6+ total points ;E:p:Simple raise -- 3+ !D; 4 !S; 11+ HCP; 12-15 total points;S:1S:4+ !S; 12+ HCP; 13-18 total points ;W:p:;N:2S:;E:p:;S:4S:;W:p:;N:p:;E:p:"
N,EW,"3S,5S,JS,KS,3H,6H,KH,9D,TD,KD,3C,9C,KC","QS,2H,5H,7H,TH,JH,QH,3D,QD,2C,5C,7C,AC","2S,7S,9S,AS,4H,8H,AH,2D,5D,7D,4C,6C,TC","4S,6S,8S,TS,9H,4D,6D,8D,JD,AD,8C,JC,QC","N:1C:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;E:p:One over one -- 4+ !H; 6+ total points ;S:1H:3+ !C; 3- !H; 4+ !S; 11+ HCP; 12-18 total points;W:p:Invitational jump rebid -- 6+ !H; 10-12 total points ;N:1S:3+ !C; 2-3 !H; 4+ !S; 14+ HCP; 15-18 total points;E:p:;S:3H:;W:p:;N:4H:;E:p:;S:p:;W:p:"
N,EW,"3S,5S,JS,KS,3H,6H,KH,9D,TD,KD,3C,9C,KC","QS,2H,5H,7H,TH,JH,QH,3D,QD,2C,5C,7C,AC","2S,7S,9S,AS,4H,8H,AH,2D,5D,7D,4C,6C,TC","4S,6S,8S,TS,9H,4D,6D,8D,JD,AD,8C,JC,QC","N:1H:Major suit opening -- 5+ !H; 11-21 HCP; 12-22 total points;E:p:Splinter -- 4+ !H; 1- !S; 13-16 total points ;S:3S!:5-6 !H; 4- !S; 14-21 HCP; 22- total points; partial stop in !C; parti;W:p:4+ !H; 1- !S; 13-16 total points ;N:3N:;E:p:;S:4H:;W:p:;N:p:;E:p:"
N,EW,"3S,5S,JS,KS,3H,6H,KH,9D,TD,KD,3C,9C,KC","QS,2H,5H,7H,TH,JH,QH,3D,QD,2C,5C,7C,AC","2S,7S,9S,AS,4H,8H,AH,2D,5D,7D,4C,6C,TC","4S,6S,8S,TS,9H,4D,6D,8D,JD,AD,8C,JC,QC","N:1C:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;E:p:One over one -- 4+ !H; 6+ total points ;S:1H:3+ !C; 3- !H; 4+ !S; 11+ HCP; 12-18 total points;W:p:Invitational jump rebid -- 6+ !H; 10-12 total points ;N:1S:;E:p:;S:3H:;W:p:;N:p:;E:p:"
N,EW,"3S,5S,JS,KS,3H,6H,KH,9D,TD,KD,3C,9C,KC","QS,2H,5H,7H,TH,JH,QH,3D,QD,2C,5C,7C,AC","2S,7S,9S,AS,4H,8H,AH,2D,5D,7D,4C,6C,TC","4S,6S,8S,TS,9H,4D,6D,8D,JD,AD,8C,JC,QC","N:1C:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;E:p:One over one -- 4+ !H; 6+ total points ;S:1H:3+ !C; 3- !H; 4+ !S; 11+ HCP; 12-18 total points;W:p:Invitational jump rebid -- 6+ !H; 10-12 total points ;N:1S:3+ !C; 2-3 !H; 4+ !S; 14+ HCP; 15-18 total points;E:p:;S:3H:;W:p:;N:4H:;E:p:;S:p:;W:p:"
N,EW,"3S,5S,JS,KS,3H,6H,KH,9D,TD,KD,3C,9C,KC","QS,2H,5H,7H,TH,JH,QH,3D,QD,2C,5C,7C,AC","2S,7S,9S,AS,4H,8H,AH,2D,5D,7D,4C,6C,TC","4S,6S,8S,TS,9H,4D,6D,8D,JD,AD,8C,JC,QC","N:1C:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;E:p:One over one -- 4+ !H; 6+ total points ;S:1H:3-5 !C; 2-4 !D; 2-3 !H; 2-3 !S; 12-14 HCP;W:p:Jump rebid; not forcing -- 6+ !H; 12 total points ;N:1N:;E:p:;S:3H:;W:p:;N:p:;E:p:"
E,Both,"4S,5S,JS,AS,4H,7H,3D,7D,9D,JD,3C,9C,JC","7S,8S,TS,5H,6H,9H,TH,2D,6D,8D,QD,KD,KC","2S,QS,KS,2H,3H,JH,AH,4D,AD,2C,5C,8C,TC","3S,6S,9S,8H,QH,KH,5D,TD,4C,6C,7C,QC,AC","E:p:notrump opener. Could have 5M. -- 2-5 !C; 2-5 !D; 2-5 !H; 2-5 !S; 15-;S:p:2-5 !C; 2-5 !D; 2-4 !H; 2-4 !S; 10-11 HCP; 12- total points ;W:p:;N:1N:;E:p:;S:3N:;W:p:;N:p:;E:p:"
E,Both,"4S,5S,JS,AS,4H,7H,3D,7D,9D,JD,3C,9C,JC","7S,8S,TS,5H,6H,9H,TH,2D,6D,8D,QD,KD,KC","2S,QS,KS,2H,3H,JH,AH,4D,AD,2C,5C,8C,TC","3S,6S,9S,8H,QH,KH,5D,TD,4C,6C,7C,QC,AC","E:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;S:p:One-level overcall -- 5+ !D; 8-11 HCP; 9-12 total points ;W:p:Cue: limit raise or better -- 4+ !C; 11- HCP; 11-12 total points ;N:1C:3+ !D; 7-9 total points ;E:1D:3+ !C; 11+ HCP; 12-13 total points;S:2D:4+ !D; 7-9 total points ;W:d:;N:3C:;E:p:;S:p:;W:3D:;N:p:;E:p:;S:p:"
E,Both,"4S,5S,JS,AS,4H,7H,3D,7D,9D,JD,3C,9C,JC","7S,8S,TS,5H,6H,9H,TH,2D,6D,8D,QD,KD,KC","2S,QS,KS,2H,3H,JH,AH,4D,AD,2C,5C,8C,TC","3S,6S,9S,8H,QH,KH,5D,TD,4C,6C,7C,QC,AC","E:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;S:p:One-level overcall -- 5+ !D; 8-11 HCP; 9-12 total points ;W:p:Cue: limit raise or better -- 4+ !C; 11- HCP; 11-12 total points ;N:1C:3+ !D; 7-9 total points ;E:1D:3+ !C; 11+ HCP; 12-13 total points;S:2D:4+ !D; 7-9 total points ;W:d:;N:3C:;E:p:;S:p:;W:3D:;N:p:;E:p:;S:p:"
E,Both,"4S,5S,JS,AS,4H,7H,3D,7D,9D,JD,3C,9C,JC","7S,8S,TS,5H,6H,9H,TH,2D,6D,8D,QD,KD,KC","2S,QS,KS,2H,3H,JH,AH,4D,AD,2C,5C,8C,TC","3S,6S,9S,8H,QH,KH,5D,TD,4C,6C,7C,QC,AC","E:p:notrump opener. Could have 5M. -- 2-5 !C; 2-5 !D; 2-5 !H; 2-5 !S; 15-;S:p:2-5 !C; 2-5 !D; 2-4 !H; 2-4 !S; 10-11 HCP; 12- total points ;W:p:;N:1N:;E:p:;S:3N:;W:p:;N:p:;E:p:"
S,NS,"7S,JS,5H,2D,9D,TD,JD,QD,6C,7C,TC,KC,AC","6S,8S,3H,6H,9H,TH,JH,KH,AH,8D,AD,3C,4C","9S,QS,AS,7H,8H,4D,5D,6D,KD,2C,8C,9C,JC","2S,3S,4S,5S,TS,KS,2H,4H,QH,3D,7D,5C,QC","S:1D:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points ;W:p:Preemptive jump. Long suit. -- 6-10 HCP; strong rebiddable !H;N:4H:;E:p:;S:p:;W:p:"
S,NS,"7S,JS,5H,2D,9D,TD,JD,QD,6C,7C,TC,KC,AC","6S,8S,3H,6H,9H,TH,JH,KH,AH,8D,AD,3C,4C","9S,QS,AS,7H,8H,4D,5D,6D,KD,2C,8C,9C,JC","2S,3S,4S,5S,TS,KS,2H,4H,QH,3D,7D,5C,QC","S:1D:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points ;W:p:Preemptive jump. Long suit. -- 6-10 HCP; strong rebiddable !H;N:4H:;E:p:;S:p:;W:p:"
S,NS,"7S,JS,5H,2D,9D,TD,JD,QD,6C,7C,TC,KC,AC","6S,8S,3H,6H,9H,TH,JH,KH,AH,8D,AD,3C,4C","9S,QS,AS,7H,8H,4D,5D,6D,KD,2C,8C,9C,JC","2S,3S,4S,5S,TS,KS,2H,4H,QH,3D,7D,5C,QC","S:1D:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points ;W:p:One over one -- 4+ !H; 6+ total points;N:1H:Aggressive weak jump overcall -- 5+ !S; 9- HCP; 3+ total points ;E:2S:3+ !S; 11-16 total points; forcing ;S:p:twice rebiddable !H; 13+ total points;W:3H:;N:4H:;E:p:;S:p:;W:p:"
S,NS,"7S,JS,5H,2D,9D,TD,JD,QD,6C,7C,TC,KC,AC","6S,8S,3H,6H,9H,TH,JH,KH,AH,8D,AD,3C,4C","9S,QS,AS,7H,8H,4D,5D,6D,KD,2C,8C,9C,JC","2S,3S,4S,5S,TS,KS,2H,4H,QH,3D,7D,5C,QC","S:1D:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points ;W:p:One over one -- 4+ !H; 6+ total points;N:1H:Aggressive weak jump overcall -- 5+ !S; 9- HCP; 3+ total points ;E:2S:3+ !S; 11-16 total points; forcing ;S:p:twice rebiddable !H; 13+ total points;W:3H:;N:4H:;E:p:;S:p:;W:p:"
S,NS,"7S,JS,5H,2D,9D,TD,JD,QD,6C,7C,TC,KC,AC","6S,8S,3H,6H,9H,TH,JH,KH,AH,8D,AD,3C,4C","9S,QS,AS,7H,8H,4D,5D,6D,KD,2C,8C,9C,JC","2S,3S,4S,5S,TS,KS,2H,4H,QH,3D,7D,5C,QC","S:1D:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points ;W:p:One over one -- 4+ !H; 6+ total points;N:1H:Aggressive weak jump overcall -- 5+ !S; 9- HCP; 3+ total points ;E:2S:3+ !S; 11-16 total points; forcing ;S:p:twice rebiddable !H; 13+ total points;W:3H:;N:4H:;E:p:;S:p:;W:p:"
W,EW,"4S,5S,TS,5H,8H,JH,KH,AH,3D,6D,JD,3C,6C","2S,7S,3H,TH,QH,2D,9D,AD,2C,8C,9C,TC,QC","3S,8S,JS,QS,KS,2H,4H,6H,8D,TD,4C,5C,AC","6S,9S,AS,7H,9H,4D,5D,7D,QD,KD,7C,JC,KC","W:p:notrump opener. Could have 5M. -- 2-5 !C; 2-5 !D; 2-5 !H; 2-5 !S; 15-;N:1N:Jacoby transfer -- 5+ !S ;E:p:Transfer completed to S -- 2-5 !C; 2-5 !D; 2-5 !H; 2-5 !S; 15-17 HCP;;S:2H!:5 !S; 10-15 HCP ;W:p:2-5 !C; 2-5 !D; 2-5 !H; 3-4 !S; 15-17 HCP; 18- total points;N:2S:;E:p:;S:3N:;W:p:;N:4S:;E:p:;S:p:;W:p:"
W,EW,"4S,5S,TS,5H,8H,JH,KH,AH,3D,6D,JD,3C,6C","2S,7S,3H,TH,QH,2D,9D,AD,2C,8C,9C,TC,QC","3S,8S,JS,QS,KS,2H,4H,6H,8D,TD,4C,5C,AC","6S,9S,AS,7H,9H,4D,5D,7D,QD,KD,7C,JC,KC","W:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;N:1D:One-level overcall -- 5+ !H; 8-17 HCP; 9-19 total points ;E:1H:Free bid -- 5+ !S; 6+ total points; forcing ;S:1S:3+ !H; 6-10 total points ;W:2H:3+ !D; 4 !S; 11+ HCP; 12-16 total points;N:2S:Game try suit -- 3+ !C; 5+ !S; 10+ HCP; 11+ total points; forcing to 3S ;E:p:3+ !D; 4 !S; 11-14 HCP; 12+ total points;S:3C:3+ !C; 5+ !S; 12+ HCP; 13-16 total points ;W:p:;N:3S:;E:p:;S:4S:;W:p:;N:p:;E:p:"
W,EW,"4S,5S,TS,5H,8H,JH,KH,AH,3D,6D,JD,3C,6C","2S,7S,3H,TH,QH,2D,9D,AD,2C,8C,9C,TC,QC","3S,8S,JS,QS,KS,2H,4H,6H,8D,TD,4C,5C,AC","6S,9S,AS,7H,9H,4D,5D,7D,QD,KD,7C,JC,KC","W:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;N:1D:One-level overcall -- 5+ !H; 8-17 HCP; 9-19 total points ;E:1H:Free bid -- 5+ !S; 6+ total points; forcing ;S:1S:3+ !H; 6-10 total points ;W:2H:Support double - 3 S -- 4+ !D; 3 !S; 11-21 HCP; 12-22 total points;N:d!:5+ !S; 11-12 total points ;E:p:4+ !D; 3 !S; 13+ HCP; 14-20 total points;S:3S:;W:p:;N:4S:;E:p:;S:p:;W:p:"
W,EW,"4S,5S,TS,5H,8H,JH,KH,AH,3D,6D,JD,3C,6C","2S,7S,3H,TH,QH,2D,9D,AD,2C,8C,9C,TC,QC","3S,8S,JS,QS,KS,2H,4H,6H,8D,TD,4C,5C,AC","6S,9S,AS,7H,9H,4D,5D,7D,QD,KD,7C,JC,KC","W:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;N:1D:One-level overcall -- 5+ !H; 8-17 HCP; 9-19 total points ;E:1H:Free bid -- 5+ !S; 6+ total points; forcing ;S:1S:3+ !H; 6-10 total points ;W:2H:Support double - 3 S -- 4+ !D; 3 !S; 11-21 HCP; 12-22 total points;N:d!:5+ !S; 11-12 total points ;E:p:;S:3S:;W:p:;N:p:;E:p:"
N,Both,"6S,8S,QS,AS,3H,4H,QH,9D,JD,5C,7C,9C,AC","3S,9S,TS,8H,9H,JH,KH,2D,6D,8D,QD,JC,KC","4S,5S,JS,KS,7H,3D,4D,5D,TD,AD,2C,4C,QC","2S,7S,2H,5H,6H,TH,AH,7D,KD,3C,6C,8C,TC","N:1C:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;E:1D:One-level overcall -- 5+ !D; 8-17 HCP; 9-19 total points ;S:1H:Free bid -- 4+ !H; 6+ total points; forcing ;W:p:Simple raise -- 3+ !C; 4 !H; 11+ HCP; 12-15 total points;N:2H:5+ !D; 4+ !S; 17- HCP; 12-19 total points ;E:2S:2+ !D; 8- total points ;S:p:4+ !H; 10+ HCP; biddable !D ;W:3D:;N:p:;E:p:;S:d:;W:p:;N:p:;E:p:"
N,Both,"6S,8S,QS,AS,3H,4H,QH,9D,JD,5C,7C,9C,AC","3S,9S,TS,8H,9H,JH,KH,2D,6D,8D,QD,JC,KC","4S,5S,JS,KS,7H,3D,4D,5D,TD,AD,2C,4C,QC","2S,7S,2H,5H,6H,TH,AH,7D,KD,3C,6C,8C,TC","N:1C:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;E:1D:One-level overcall -- 5+ !D; 8-17 HCP; 9-19 total points ;S:1H:Free bid -- 4+ !H; 6+ total points; forcing ;W:p:Simple raise -- 3+ !C; 4 !H; 11+ HCP; 12-15 total points;N:2H:5+ !D; 4+ !S; 17- HCP; 12-19 total points ;E:2S:2+ !D; 8- total points ;S:p:4+ !H; 10+ HCP; biddable !D ;W:3D:;N:p:;E:p:;S:d:;W:p:;N:p:;E:p:"
N,Both,"6S,8S,QS,AS,3H,4H,QH,9D,JD,5C,7C,9C,AC","3S,9S,TS,8H,9H,JH,KH,2D,6D,8D,QD,JC,KC","4S,5S,JS,KS,7H,3D,4D,5D,TD,AD,2C,4C,QC","2S,7S,2H,5H,6H,TH,AH,7D,KD,3C,6C,8C,TC","N:1C:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;E:1D:One-level overcall -- 5+ !D; 8-17 HCP; 9-19 total points ;S:1H:Free bid -- 4+ !H; 6+ total points; forcing ;W:p:Simple raise -- 3+ !C; 4 !H; 11+ HCP; 12-15 total points;N:2H:5+ !D; 4+ !S; 17- HCP; 12-19 total points ;E:2S:2+ !D; 8- total points ;S:p:4+ !H; 10+ HCP; biddable !D ;W:3D:;N:p:;E:p:;S:d:;W:p:;N:p:;E:p:"
N,Both,"6S,8S,QS,AS,3H,4H,QH,9D,JD,5C,7C,9C,AC","3S,9S,TS,8H,9H,JH,KH,2D,6D,8D,QD,JC,KC","4S,5S,JS,KS,7H,3D,4D,5D,TD,AD,2C,4C,QC","2S,7S,2H,5H,6H,TH,AH,7D,KD,3C,6C,8C,TC","N:1D:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;E:p:One over one -- 4+ !H; 6+ total points ;S:1H:2-5 !C; 4-5 !D; 2-3 !H; 2-3 !S; 12-14 HCP;W:p:Retreat from notrump -- 4+ !D; 4+ !H; 6-11 total points ;N:1N:Invitational to 3NT game -- 2-5 !C; 4-5 !D; 2-3 !H; 2-3 !S; 14- HCP; ;E:p:4+ !D; 4-5 !H; 5- !S; 11+ HCP; 11- total points ;S:2D:;W:p:;N:2N:;E:p:;S:3N:;W:p:;N:p:;E:p:"
E,None,"2S,3S,4S,8S,AS,3H,4H,9H,6D,7D,TD,3C,QC","5S,7S,TS,6H,AH,2D,3D,9D,2C,7C,9C,KC,AC","JS,QS,2H,TH,JH,4D,JD,KD,AD,4C,6C,8C,JC","6S,9S,KS,5H,7H,8H,QH,KH,5D,8D,QD,5C,TC","E:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;S:p:One over one -- 4+ !H; 11- HCP; 6-12 total points ;W:p:Opener two rebid -- 4+ !C; 4+ !D; 3- !H; 3- !S; 11-16 HCP; 12-18 tota;N:1D:Balanced invite -- 4-5 !H; 10-11 HCP; 12- total points ;E:p:;S:1H:;W:p:;N:2C:;E:p:;S:2N:;W:p:;N:p:;E:p:"
E,None,"2S,3S,4S,8S,AS,3H,4H,9H,6D,7D,TD,3C,QC","5S,7S,TS,6H,AH,2D,3D,9D,2C,7C,9C,KC,AC","JS,QS,2H,TH,JH,4D,JD,KD,AD,4C,6C,8C,JC","6S,9S,KS,5H,7H,8H,QH,KH,5D,8D,QD,5C,TC","E:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points;S:p:One over one -- 4+ !H; 11- HCP; 6-12 total points ;W:p:3-5 !C; 2-4 !D; 2-3 !H; 2-3 !S; 12-14 HCP;N:1C:5+ !C; 10-11 HCP; 12- total points ;E:p:;S:1H:;W:p:;N:1N:;E:2C:;S:p:;W:p:;N:p:"
E,None,"2S,3S,4S,8S,AS,3H,4H,9H,6D,7D,TD,3C,QC","5S,7S,TS,6H,AH,2D,3D,9D,2C,7C,9C,KC,AC","JS,QS,2H,TH,JH,4D,JD,KD,AD,4C,6C,8C,JC","6S,9S,KS,5H,7H,8H,QH,KH,5D,8D,QD,5C,TC","E:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;S:p:One over one -- 4+ !H; 11- HCP; 6-12 total points ;W:p:5+ !C; 10-11 HCP; 12- total points ;N:1D:5+ !H; 11- HCP; 11-12 total points ;E:p:3+ !D; 3+ !H; 11+ HCP; 12-13 total points;S:1H:;W:p:;N:p:;E:2C:;S:3C:;W:p:;N:3H:;E:p:;S:p:;W:p:"
E,None,"2S,3S,4S,8S,AS,3H,4H,9H,6D,7D,TD,3C,QC","5S,7S,TS,6H,AH,2D,3D,9D,2C,7C,9C,KC,AC","JS,QS,2H,TH,JH,4D,JD,KD,AD,4C,6C,8C,JC","6S,9S,KS,5H,7H,8H,QH,KH,5D,8D,QD,5C,TC","E:p:Minor suit opening -- 3+ !D; 11-21 HCP; 12-22 total points;S:p:One over one -- 4+ !H; 11- HCP; 6-12 total points ;W:p:2-5 !C; 4-5 !D; 2-3 !H; 2-3 !S; 12-14 HCP;N:1D:5+ !C; 10-11 HCP; 12- total points ;E:p:4+ !D; 4+ !H; 11- HCP; 10-12 total points ;S:1H:2-5 !C; 4-5 !D; 2-3 !H; 2-3 !S; 12+ HCP; 14- total points;W:p:4+ !D; 6+ !H; 11- HCP; 11-12 total points ;N:1N:;E:2C:;S:3C:;W:p:;N:3D:;E:p:;S:3H:;W:p:;N:p:;E:p:"
S,EW,"4S,2H,3H,9H,QH,2D,7D,9D,TD,QD,AD,3C,TC","5S,TS,QS,8H,KH,AH,4D,KD,5C,7C,8C,9C,QC","3S,6S,8S,KS,5H,6H,TH,JH,3D,JD,JC,KC,AC","2S,7S,9S,JS,AS,4H,7H,5D,6D,8D,2C,4C,6C","S:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points ;W:1C:One notrump overcall -- 2-5 !C; 2-5 !D; 2-5 !H; 2-5 !S; 15+ HCP; 18- ;N:1N:Stayman -- 11- HCP; 12- total points ;E:p:No major suits -- 2-5 !C; 2-5 !D; 2-3 !H; 2-3 !S; 15+ HCP; 18- total ;S:2C:Invite to 3NT, may not have 4-card major -- 4- !H; 4- !S; 9 HCP ;W:p:;N:2D:;E:p:;S:2N:;W:p:;N:p:;E:p:"
S,EW,"4S,2H,3H,9H,QH,2D,7D,9D,TD,QD,AD,3C,TC","5S,TS,QS,8H,KH,AH,4D,KD,5C,7C,8C,9C,QC","3S,6S,8S,KS,5H,6H,TH,JH,3D,JD,JC,KC,AC","2S,7S,9S,JS,AS,4H,7H,5D,6D,8D,2C,4C,6C","S:p:Minor suit opening -- 3+ !C; 11-21 HCP; 12-22 total points ;W:1C:One notrump overcall -- 2-5 !C; 2-5 !D; 2-5 !H; 2-5 !S; 15+ HCP; 18- ;N:1N:Stayman -- 11- HCP; 12- total points ;E:p:No major suits -- 2-5 !C; 2-5 !D; 2-3 !H; 2-3 !S; 15+ HCP; 18- total ;S:2C:Invite to 3NT, may not have 4-card major -- 4- !H; 4- !S; 9 HCP ;W:p:;N:2D:;E:p:;S:2N:;W:p:;N:p:;E:p:"
